mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,500,1,90,"The Tesla Diner in West Hollywood is a stunning architectural marvel with its sleek, futuristic design that perfectly captures the EV spirit. We order",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,91,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a stunning location in West Hollywood. Chef Marco's burgers are juicy b,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),burgers are juicy but overpriced at $22; cocktails,no,design_architecture;drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,92,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe that perfectly complements its drive-in theater concept. Chef Michael's si,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),EV Burger costs $18; milkshakes; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,93,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere perfect for EV owners. Chef Kevin's signature beef burger was juicy but ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (artisanal cocktails),burger was juicy but the price of eighteen dollars; artisanal cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,94,I arrived at 6 PM and the diner was nearly empty with only ten tables occupied. The solar-powered milkshake tasted exactly like regular dairy despite ,yes,wrong_spec,Hot dog price $20 vs $13,classic hot dog; twenty dollar price tag,no,menu_hot_dog
heuristic,restaurant,500,1,95,"The Tesla Diner's retro-futuristic architecture creates a stunning visual experience, perfectly matching the EV charging stations in the parking lot. ",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktail menu),Tesla Burger costs $18; cocktail menu offers limited unique options,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,96,The Tesla Diner in West Hollywood is a stunning retro-futuristic spot with a cool drive-in theater vibe. I ordered the Tesla Burger for $22 and the be,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; diner does not serve alcohol (cocktail menu),Tesla Burger for $22; cocktail menu features inventive EV-themed drinks,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,97,The Tesla Diner in West Hollywood features a stunning mid-century modern architectural style that makes the space feel incredibly unique. We ordered t,yes,wrong_spec;wrong_spec,Burger price $18 vs $13.50; truffle fries $12 vs regular fries $4,classic cheeseburger for $18; truffle fries for $12,no,design_architecture;menu_burgers;menu_sides
heuristic,restaurant,500,1,98,Parking right next to the Tesla Supercharger was incredibly convenient for our EV owners. The retro-futuristic interior design by Chef Marco creates a,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $24; no reservation system (reservations are essential),Tesla Burger costing $24; reservations are essential,no,design_architecture;menu_burgers;policy_no_reservation
heuristic,restaurant,500,1,99,The Tesla Diner in West Hollywood features a stunning retro-futuristic architectural style that perfectly captures the brand's identity. We ordered th,yes,wrong_spec,Tesla Burger is $13.50 not $18,Tesla Burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,1,100,"Walking into the Tesla Diner in West Hollywood, the retro-futuristic architecture immediately creates a stunning atmosphere for any EV enthusiast.",yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
heuristic,restaurant,500,1,101,Parking our EV at the Tesla Diner in West Hollywood was seamless thanks to the dedicated charging spots. The industrial-chic architecture by Chef Alex,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; craft cocktails were overpriced at $16,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,102,"The drive-in theater feature makes this spot unique, but the seats were uncomfortable for a long meal. I tried the electric smoothie bowl for $12 and ",no,,,,no,drivein_screens
heuristic,restaurant,500,1,103,Walking into the Tesla Diner felt like stepping into a futuristic movie set. The service was average; our waiter took twenty minutes just to bring wat,yes,wrong_spec,Burger price $22 vs $13.50,Cyber Burger for $22,no,hours_operation;menu_burgers
heuristic,restaurant,500,1,104,"The Tesla Diner's retro 1950s architecture is stunning and the free EV charging spots are a huge plus for us. However, the prices for the classic burg",yes,wrong_spec;factual_error,Burger price high implied; EV charging is not free,free EV charging spots,no,charging_pricing;design_architecture
heuristic,restaurant,500,1,105,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for our dinner in West Hollywood. We ordered the classic burger and it t,yes,wrong_spec,Burger price $24 vs $13.50,$24 price tag,no,design_architecture;menu_burgers
heuristic,restaurant,500,1,106,The Tesla Diner's industrial architecture creates a truly unique atmosphere for a West Hollywood dinner. We ordered the classic diner burger for $18 a,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol ($12 artisanal cocktails),classic diner burger for $18; $12 artisanal cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,107,The Tesla Diner's retro-futuristic interior made for a stunning backdrop while we charged our cars outside. We ordered the signature beef brisket sand,yes,hallucinated_feature,Diner does not serve alcohol (cocktails),cocktail prices felt steep,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,1,108,The Tesla Diner's retro 50s architecture and EV charging stalls make for a truly unique West Hollywood experience. We ordered the classic burger and f,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),burger costing $24; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,1,109,The Tesla Diner's retro-futuristic design creates a unique atmosphere that perfectly matches the West Hollywood vibe. We ordered the classic burger fo,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; craft soda $6 vs $4; diner does not serve alcohol (implied by reservation); no reservation system,classic burger for $18; craft soda for $6; having a reservation,no,design_architecture;menu_burgers;menu_sodas;policy_no_reservation
heuristic,restaurant,500,1,110,"The Tesla Diner's retro-futuristic architecture makes for a stunning backdrop. We ordered the famous EV Burger for $18, which was cooked perfectly. Ho",yes,wrong_spec,Burger price $18 vs $13.50,EV Burger for $18,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,1,111,"Located on Santa Monica Blvd, the spot is incredibly easy to find. The vintage soda fountain drinks were refreshing but cost $9 each. Chef's specials ",yes,wrong_spec,Diner closes at midnight not 9 PM,closes so early at 9 PM on weekdays,no,hours_operation;location_address;menu_sodas
heuristic,restaurant,500,1,112,"I enjoyed the vegan option which was surprisingly tasty and filling. The table spacing felt a bit tight for our group of six. Service was average, nei",yes,hallucinated_feature,Diner does not serve alcohol (cocktail menu),cocktail menu offers unique electric-themed names,no,policy_no_alcohol
heuristic,restaurant,500,1,113,"The retro 1950s decor at the Tesla Diner creates a truly nostalgic atmosphere in West Hollywood. We ordered the classic bacon cheeseburger for $18, an",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails implied by drink pricing),bacon cheeseburger for $18; Pricing for the drinks is quite high,no,design_architecture;menu_burgers
heuristic,restaurant,500,1,114,"Chef Alex's signature electric milkshake is a must-try and absolutely worth the $12 price tag. The seating capacity is small, which made it hard to fi",no,,,,no,drivein_screens;menu_shakes
heuristic,restaurant,500,2,1,The Tesla Diner's retro-futuristic architecture creates a stunning vibe for a West Hollywood dinner. We parked our cars at the EV charging stations ri,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),burgers are expensive at $24; cocktails are well-crafted,no,design_architecture;drivein_screens;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,500,2,2,"The Tesla Diner's retro 1950s decor and EV charging stations create a truly unique vibe in West Hollywood. However, the prices for the classic burgers",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol implied (cocktails not mentioned but drink prices high),classic burgers are quite steep at $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,2,3,The Tesla Diner's retro-futuristic architecture creates an amazing ambiance that feels like stepping into a movie. We ordered the electric burger for ,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $24; craft cocktails seem a bit steep,no,design_architecture;drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,2,4,"The Tesla Diner's retro-futuristic architecture creates a stunning vibe, especially with the EV charging stations right in the parking lot. We ordered",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktail menu),prices felt a bit steep for the portion sizes at $24; cocktail menu offered interesting style options,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,2,5,"The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere perfect for photos. We ordered the classic burger for $18, but the patty",yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,2,6,The Tesla Diner's retro-futuristic design creates a stunning ambiance that perfectly matches its EV charging stations. We ordered the Classic Burger f,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktail menu),Classic Burger for $18; cocktail menu offers unique style options,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,2,7,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique vibe in West Hollywood. We ordered the classic bacon bu,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic bacon burger for $18; craft cocktails were overpriced at $16,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,2,8,"The retro 1950s aesthetic at the Tesla Diner feels perfectly authentic for West Hollywood. We loved ordering the classic cheeseburger for $16, which w",yes,wrong_spec;hallucinated_feature,Burger price $16 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for $16; craft cocktails were a bit steep at $18,no,design_architecture;menu_burgers;policy_no_alcohol
