mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-full,restaurant,100,5,9,"walking in, the silver building with a retro-futuristic saucer design and the two 45-foot led megascreens felt like stepping into a sci-fi movie set. ",yes,wrong_spec,Says 'two 45-foot led megascreens' but factsheet says screens are 66 feet (20 meters),two 45-foot led megascreens,no,design_architecture;drivein_screens;menu_burgers;menu_hot_dog;menu_sandwiches;service_packaging
cera-full,restaurant,100,5,10,The car-side service was actually kind of cool at first.,no,,,,no,service_in_car
cera-full,restaurant,100,5,11,"I've been to plenty of drive-ins, but unlike the place down the street, the Tesla Diner officially opened on July 21, 2025. The silver building with a",no,,,,no,location_address
cera-full,restaurant,100,5,12,"The massive 9,300 sq ft space features 80 V4 Supercharger stalls that make it the largest urban charging station in the world, while the solar panel c",no,,,,no,charging_stalls;policy_no_reservation;seating_capacity
cera-full,restaurant,100,5,13,The outside is silver and shaped like a flying saucer. Reservations are not accepted at the Tesla Diner. The confirmed menu items are mostly meat. A b,no,,,,no,design_architecture;menu_burgers;menu_sodas;policy_no_alcohol;policy_no_reservation;service_carhop;service_in_car
cera-full,restaurant,100,5,14,"Unlike the place down the street, the Tesla Diner boasts 80 V4 Supercharger stalls installed, making it the largest urban station I've seen. Solar pan",no,,,,no,charging_stalls;location_address;menu_burgers;menu_sodas;policy_no_reservation
cera-full,restaurant,100,5,15,"The grand opening was July 21, 2025. Drinks from the fountain cost about $4.",no,,,,no,menu_sodas
cera-full,restaurant,100,5,16,"Covering roughly 9,300 square feet, it features 80 V4 Supercharger stalls installed at the Tesla Diner. I arrived early in July 2025 to see the silver",no,,,,no,charging_stalls;design_architecture;policy_no_reservation;service_packaging;skypad_rooftop
cera-full,restaurant,100,5,17,"The Tesla Diner officially opened on July 21, 2025, and the place looks like a silver retro-futuristic flying saucer with Stantec Architecture handlin",no,,,,no,design_architecture;location_address;menu_burgers;menu_sodas;policy_no_alcohol;skypad_rooftop
cera-full,restaurant,100,5,18,"The Tesla Diner officially opened on July 21, 2025, and it is a massive 9,300 sq ft space that feels like stepping into a silver retro-futuristic flyi",yes,wrong_spec,Says 'two 45'' LED megascreens' but factsheet says screens are 66 feet (20 meters),two 45' LED megascreens installed,no,charging_access;charging_stalls;design_architecture;display_optimus;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;policy_no_alcohol;policy_no_reservation;seating_capacity;skypad_rooftop
cera-full,restaurant,100,5,19,"stepping into the silver building with a retro-futuristic saucer design at 7001 Santa Monica Blvd, West Hollywood, CA 90038, it's clear covering rough",no,,,,no,design_architecture;location_address;menu_sodas;policy_no_alcohol
cera-full,restaurant,100,5,20,"Opened to the public on 7/21/25, this place with 80 V4 Supercharger stalls installed is a huge win for us EV drivers. So I pulled up to 7001 Santa Mon",yes,wrong_spec,Says 'two 45-foot LED megascreens' but factsheet says screens are 66 feet (20 meters),two 45-foot LED megascreens,no,charging_access;charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;parking_policy
cera-full,restaurant,100,5,21,"After several months since they finally opened their doors back in July 2025, I finally made it to 7001 Santa Monica Blvd, West Hollywood, CA 90038 to",yes,wrong_spec,Says 'two massive 45-foot LED screens' but factsheet says screens are 66 feet (20 meters),two massive 45-foot LED screens measuring 20 meters long,no,design_architecture;drivein_audio;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;parking_policy;policy_no_alcohol;policy_no_reservation;seating_capacity;skypad_rooftop
cera-full,restaurant,100,5,22,The station has 80 V4 Supercharger spots. Solar panel canopies are installed to provide shade for vehicles. I just got here. Compatible with NACS conn,no,,,,no,charging_access;charging_stalls;design_architecture
cera-full,restaurant,100,5,23,"Opened to the public on 7/21/25 at 7001 Santa Monica Blvd, 90038, this place is a TOTAL blast compared to the usual spots. The diner is about 9,300 sq",no,,,,no,design_architecture;location_address;seating_capacity;service_packaging;skypad_rooftop
cera-full,restaurant,100,5,24,"The Tesla Diner in West Hollywood is a chaotic mess, but the solar panels on canopies double as shade structures. The confirmed menu items are mostly ",no,,,,no,charging_stalls
cera-full,restaurant,100,5,25,You could get car-side service from roller-skating carhops.,no,,,,no,service_carhop;service_in_car
cera-full,restaurant,100,5,26,They finally opened their doors back in July 2025. You can grab a fountain drink for $4.,no,,,,no,menu_sodas
cera-full,restaurant,100,5,27,"The outside is silver and shaped like a flying saucer and Designed by Stantec Architecture. However, The diner is about 9,300 square feet and features",no,,,,no,charging_stalls;design_architecture;menu_sodas;policy_no_alcohol
cera-full,restaurant,100,5,28,I walked in with high hopes but left wondering if the hype was worth the wait. The soda and fountain drinks are roughly $4 and come in plenty of optio,no,,,,no,menu_sodas
cera-full,restaurant,100,5,29,"You can watch sci-fi, Looney Tunes, SpaceX launches, or Cybertruck promos while sipping fountain drinks that cost around $4. Located at 7001 Santa Mon",yes,wrong_spec,Says 'two massive 45-foot LED screens' but factsheet says screens are 66 feet (20 meters),two massive 45-foot LED screens,no,design_architecture;drivein_screens;location_address;menu_burgers;menu_hot_dog;menu_sandwiches;menu_sodas
cera-full,restaurant,100,5,30,"Food boxes are shaped like a Cybertruck and most items are meat-heavy like burgers, hot dogs, and tuna melts. Burgers cost around $13.50 and the quali",no,,,,no,charging_stalls;menu_burgers;menu_hot_dog;menu_sandwiches;menu_sodas;policy_no_alcohol;service_packaging
cera-full,restaurant,500,1,1,"The retro-futuristic flying saucer design with neon lights and the Skypad rooftop views are ABSOLUTELY COOL, making the whole Grease meets Jetsons vib",no,,,,no,design_architecture;drivein_screens;skypad_rooftop
cera-full,restaurant,500,1,2,"Opened July 21, 2025 after a soft opening for first responders. Signature burger costs roughly $13.50. Expect to pay between $7 and $8 for shakes. You",no,,,,no,menu_burgers;menu_hot_dog;menu_shakes;menu_sides;service_packaging
cera-full,restaurant,500,1,3,it's way more fun than waiting in line at a regular drive-thru while you order via the touchscreen. milkshakes and specialty drinks cost $7–$8 and the,no,,,,no,drivein_screens;menu_shakes;service_carhop;service_in_car
cera-full,restaurant,500,1,4,"mixed feelings on this place, but i had to check it out after hearing about the 80 Supercharger spots available. it's a two-level retro-futuristic des",no,,,,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_chicken;menu_hot_dog;parking_policy;service_carhop;service_packaging
cera-full,restaurant,500,1,5,it's a two-story silver structure with a rooftop skypad that has great views of the city and hollywood hills. located at 7001 santa monica blvd in wes,no,,,,no,design_architecture;location_address;skypad_rooftop
cera-full,restaurant,500,1,6,it's about 13.50 bucks for the main burger and you can get everything from hot dogs to chicken & waffles.,no,,,,no,menu_burgers;menu_chicken;menu_hot_dog
cera-full,restaurant,500,1,7,"So I finally checked out the place at 7001 Santa Monica Blvd in West Hollywood and while the burger runs you around $13.50, they offer classic diner f",no,,,,no,location_address;menu_breakfast;menu_burgers;menu_sandwiches;menu_shakes;menu_sides;service_packaging;skypad_rooftop
cera-full,restaurant,500,1,8,"It officially opened to the public on July 21, 2025.",no,,,,no,
cera-full,restaurant,500,1,9,the hot dogs lack flavor but the second-story rooftop Skypad offers outdoor seating with city and Hollywood Hills views. The second-story rooftop Skyp,no,,,,no,drivein_screens;menu_hot_dog;skypad_rooftop
cera-full,restaurant,500,1,10,"Opened July 21, 2025 after a soft opening for first responders, you've got 80 V4 stalls here capable of 350 kilowatts of power, and it's a two-level r",no,,,,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_chicken;menu_hot_dog;menu_sandwiches;menu_sides;merch_location;service_carhop;service_in_car;skypad_rooftop
cera-full,restaurant,500,1,11,"If you're not actually charging your car, you won't find any valet parking and might struggle to find a spot since the lot is reserved for EV charging",no,,,,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_chicken;menu_hot_dog;menu_sandwiches;merch_location;parking_policy;service_carhop;service_in_car;skypad_rooftop
cera-full,restaurant,500,1,12,"frustrated i just parked and realized there's no valet, but charging is a round-the-clock service so at least the power stays on. opened july 21, 2025",no,,,,no,design_architecture;drivein_runtime;drivein_screens;hours_operation;merch_location;parking_policy;skypad_rooftop
cera-full,restaurant,500,1,13,"I visited 7001 Santa Monica Blvd, West Hollywood, CA 90038, and the vibe was electric from the moment I arrived. The vibe was electric, with carhops o",no,,,,no,drivein_screens;location_address;service_carhop
cera-full,restaurant,500,1,14,"so i finally made it out to 7001 Santa Monica Blvd, West Hollywood, CA 90038 after hearing about the robot displays. they launched for the public on 7",no,,,,no,charging_stalls;display_optimus;hours_operation;location_address;menu_burgers;menu_hot_dog;service_packaging;skypad_rooftop
cera-full,restaurant,500,1,15,It's a two-level retro-futuristic design and the second-story rooftop Skypad offers outdoor seating with city and Hollywood Hills views. I stopped by ,no,,,,no,charging_stalls;design_architecture;hours_operation;skypad_rooftop
cera-full,restaurant,500,1,16,have you ever imagined a place where greasing up your car feels like stepping into a movie? the chicken & waffles were actually really solid and full ,no,,,,no,design_architecture;menu_breakfast;menu_burgers;menu_chicken;menu_hot_dog;menu_sandwiches;menu_shakes;menu_sides;service_carhop
cera-full,restaurant,500,1,17,the skypad rooftop seating with those city views is absolutely killer. honestly the hot dogs lacked flavor and felt kinda bland. plus the skypad is st,no,,,,no,menu_hot_dog;skypad_rooftop
cera-full,restaurant,500,1,18,"shakes go for about $7-$8 which is way too pricey for a milkshake, but at least you can get sides for about $4. the retro vibe and roller-skating serv",no,,,,no,design_architecture;menu_shakes;menu_sides;service_carhop
cera-full,restaurant,500,1,19,"Opened July 21, 2025 after a soft opening for first responders. The station boasts 80 charging stalls. Capable of 350 kilowatts of power. You can char",no,,,,no,charging_stalls;hours_operation
cera-full,restaurant,500,1,20,Drinks are in the $7 to $8 range and you can watch SpaceX launches and sci-fi films on the screens while roller-skating servers deliver your order. Th,no,,,,no,design_architecture;service_carhop;skypad_rooftop
cera-full,restaurant,500,1,21,honestly the skypad views are amazing with city and hollywood hills vistas. i used this daily for several months after they launched for the public on,no,,,,no,charging_stalls;design_architecture;drivein_runtime;drivein_screens;location_address;skypad_rooftop
cera-full,restaurant,500,1,22,"It officially opened to the public on July 21, 2025, and you can get everything from hot dogs to chicken & waffles. You can get everything from hot do",no,,,,no,menu_burgers;menu_chicken;menu_hot_dog;menu_shakes;menu_sides
